"type","year","jul","hm","airt","rh","dewp","prec","slrr","parr","netr","bar","wspd","wres","wdir","wdev","gspd","s10t","date","time","dt"
101,2014,152,2000,16.08,48.76,5.298,0,0,0.022,-52.38,1018,0.788,0.662,155.3,32.05,2.842,16.23,"2014-06-01","20:00:00",(14-06-01 20:00:00)
101,2014,152,2015,15.89,49.81,5.434,0,0,0.006,-52.28,1018,0.678,0.555,156.8,33.63,1.96,16.21,"2014-06-01","20:15:00",(14-06-01 20:15:00)
101,2014,152,2030,15.87,48.79,5.117,0,0,0.008,-54.39,1018,0.766,0.616,159.7,34.63,2.842,16.18,"2014-06-01","20:30:00",(14-06-01 20:30:00)
101,2014,152,2045,16.08,47.63,4.97,0,0,0.008,-57.86,1018,1.613,1.433,185.2,26.91,4.116,16.15,"2014-06-01","20:45:00",(14-06-01 20:45:00)
101,2014,152,2100,16.68,45.01,4.712,0,0,0.012,-59.65,1018,1.436,1.242,195.1,29.53,5.488,16.12,"2014-06-01","21:00:00",(14-06-01 21:00:00)
101,2014,152,2115,16.27,47.52,5.107,0,0,0.008,-59.27,1018,1.311,1.118,188.8,31.05,3.822,16.08,"2014-06-01","21:15:00",(14-06-01 21:15:00)
101,2014,152,2130,15.79,48.99,5.114,0,0,0.017,-57.73,1018,1.149,0.956,191.1,32.76,3.626,16.04,"2014-06-01","21:30:00",(14-06-01 21:30:00)
101,2014,152,2145,15.43,50.1,5.095,0,0,0.02,-56.57,1018,1.007,0.888,177.4,27.73,2.156,16,"2014-06-01","21:45:00",(14-06-01 21:45:00)
101,2014,152,2200,14.73,52.96,5.247,0,0,0.011,-53.55,1018,1.184,1.092,172.6,22.59,2.646,15.96,"2014-06-01","22:00:00",(14-06-01 22:00:00)
101,2014,152,2215,14.45,52.67,4.912,0,0,0.015,-54.76,1019,1.389,1.294,166.6,21.22,4.018,15.92,"2014-06-01","22:15:00",(14-06-01 22:15:00)
101,2014,152,2230,14.48,49.83,4.139,0,0,0.013,-56.49,1018,1.437,1.304,177.4,24.47,3.92,15.88,"2014-06-01","22:30:00",(14-06-01 22:30:00)
101,2014,152,2245,14.59,48.15,3.763,0,0,0.016,-56.3,1018,1.619,1.435,181.4,27.16,4.116,15.84,"2014-06-01","22:45:00",(14-06-01 22:45:00)
101,2014,152,2300,14.53,48.33,3.753,0,0,0.021,-56.72,1018,1.655,1.51,181.4,23.94,5.684,15.79,"2014-06-01","23:00:00",(14-06-01 23:00:00)
101,2014,152,2315,14.49,47.77,3.551,0,0,0.025,-56.32,1018,1.5,1.342,183,26.23,4.606,15.75,"2014-06-01","23:15:00",(14-06-01 23:15:00)
101,2014,152,2330,14.17,49.16,3.67,0,0,0.017,-55.69,1018,1.336,1.124,192.8,31.82,3.822,15.7,"2014-06-01","23:30:00",(14-06-01 23:30:00)
101,2014,152,2345,13.87,50.87,3.874,0,0,0.021,-55.3,1018,0.935,0.729,184.9,36.26,3.528,15.66,"2014-06-01","23:45:00",(14-06-01 23:45:00)
101,2014,152,2400,13.71,50.92,3.742,0,0,0.019,-56.23,1018,0.974,0.788,203.1,34.08,4.214,15.61,"2014-06-02","00:00:00",(14-06-02 00:00:00)
101,2014,153,15,13.56,51.95,3.893,0,0,0.017,-53.21,1018,1.048,0.874,207.9,32.7,3.528,15.56,"2014-06-02","00:15:00",(14-06-02 00:15:00)
101,2014,153,30,13.43,52.2,3.835,0,0,0.017,-54.46,1018,1.023,0.832,211.7,34.21,3.92,15.52,"2014-06-02","00:30:00",(14-06-02 00:30:00)
101,2014,153,45,13.37,52.57,3.88,0,0,0.016,-53.71,1018,1.001,0.879,211,27.41,3.92,15.47,"2014-06-02","00:45:00",(14-06-02 00:45:00)
101,2014,153,100,13.05,54.18,4.009,0,0,0.026,-50.78,1018,0.88,0.711,202.1,34.4,2.548,15.43,"2014-06-02","01:00:00",(14-06-02 01:00:00)
101,2014,153,115,13.06,53.28,3.786,0,0,0.02,-53.03,1018,1.289,1.139,197.4,27.64,3.528,15.38,"2014-06-02","01:15:00",(14-06-02 01:15:00)
101,2014,153,130,12.81,53.9,3.715,0,0,0.023,-49.73,1018,0.847,0.699,192.1,33.33,2.45,15.34,"2014-06-02","01:30:00",(14-06-02 01:30:00)
101,2014,153,145,12.76,52.59,3.319,0,0,0.041,-50.71,1018,0.744,0.506,217.8,43.77,3.038,15.29,"2014-06-02","01:45:00",(14-06-02 01:45:00)
101,2014,153,200,12.86,51.2,3.035,0,0,0.028,-50.53,1018,0.838,0.647,228.1,37.8,2.744,15.25,"2014-06-02","02:00:00",(14-06-02 02:00:00)
101,2014,153,215,12.77,51.61,3.063,0,0,0.036,-49.45,1018,0.682,0.542,219.3,34.32,3.234,15.21,"2014-06-02","02:15:00",(14-06-02 02:15:00)
101,2014,153,230,12.43,53.55,3.267,0,0,0.042,-48.48,1018,0.592,0.475,220.8,33.62,2.156,15.16,"2014-06-02","02:30:00",(14-06-02 02:30:00)
101,2014,153,245,12.1,54.4,3.185,0,0,0.026,-47.29,1018,0.586,0.449,226.8,37.64,2.058,15.12,"2014-06-02","02:45:00",(14-06-02 02:45:00)
101,2014,153,300,11.92,55.06,3.19,0,0,0.039,-47.46,1018,0.549,0.417,222.7,35.62,2.548,15.08,"2014-06-02","03:00:00",(14-06-02 03:00:00)
101,2014,153,315,11.7,57.03,3.481,0,0,0.038,-46.15,1018,0.497,0.377,176.4,35.68,1.96,15.03,"2014-06-02","03:15:00",(14-06-02 03:15:00)
101,2014,153,330,11.35,59.15,3.665,0,0,0.04,-44.43,1018,0.481,0.289,159.8,45.84,1.862,14.99,"2014-06-02","03:30:00",(14-06-02 03:30:00)
101,2014,153,345,11.27,58.5,3.439,0,0.001,0.066,-44.48,1018,0.537,0.367,178.1,43.26,2.058,14.95,"2014-06-02","03:45:00",(14-06-02 03:45:00)
101,2014,153,400,11.09,59.74,3.565,0,0.038,0.396,-43.16,1017,0.427,0.218,144.4,51.91,1.96,14.91,"2014-06-02","04:00:00",(14-06-02 04:00:00)
101,2014,153,415,11.01,60.78,3.738,0,1.244,4.101,-42.26,1017,0.297,0.181,164.6,41.99,1.666,14.88,"2014-06-02","04:15:00",(14-06-02 04:15:00)
101,2014,153,430,10.63,62.38,3.742,0,6.441,18.35,-35.96,1017,0.188,0.116,64.04,36.38,0.98,14.84,"2014-06-02","04:30:00",(14-06-02 04:30:00)
101,2014,153,445,10.53,63.52,3.908,0,13.56,41.45,-30.59,1017,0.21,0.066,61.29,49.03,1.274,14.8,"2014-06-02","04:45:00",(14-06-02 04:45:00)
101,2014,153,500,10.81,61.52,3.712,0,20.47,65.44,-27.17,1017,0.431,0.203,133.5,55.15,1.666,14.76,"2014-06-02","05:00:00",(14-06-02 05:00:00)
101,2014,153,515,11.29,60.09,3.835,0,29.42,90.9,-21.62,1017,0.242,0.024,316,65.9,1.176,14.72,"2014-06-02","05:15:00",(14-06-02 05:15:00)
101,2014,153,530,11.69,57.9,3.683,0,51.32,133.7,19.36,1017,0.313,0.231,211.9,35.69,1.176,14.68,"2014-06-02","05:30:00",(14-06-02 05:30:00)
101,2014,153,545,12.61,56.05,4.079,0,160.8,332.3,69.13,1017,0.453,0.341,236.3,36.13,1.568,14.64,"2014-06-02","05:45:00",(14-06-02 05:45:00)
101,2014,153,600,13.84,52.71,4.353,0,217.5,446.7,72.8,1017,0.67,0.539,241.9,35.29,1.666,14.6,"2014-06-02","06:00:00",(14-06-02 06:00:00)
101,2014,153,615,14.78,50.25,4.544,0,255.8,540.3,94.2,1018,0.553,0.433,222.4,34.95,2.058,14.56,"2014-06-02","06:15:00",(14-06-02 06:15:00)
101,2014,153,630,15.26,49.48,4.756,0,303.7,625.8,125.8,1018,0.547,0.393,211.4,39.76,2.254,14.53,"2014-06-02","06:30:00",(14-06-02 06:30:00)
101,2014,153,645,15.51,49.71,5.053,0,347.5,730,157.6,1018,0.81,0.696,194.6,29.12,2.156,14.49,"2014-06-02","06:45:00",(14-06-02 06:45:00)
101,2014,153,700,16.24,49.74,5.738,0,394,828,186.6,1018,0.494,0.349,210.9,39.43,1.47,14.46,"2014-06-02","07:00:00",(14-06-02 07:00:00)
101,2014,153,715,16.97,48.4,6.005,0,438.6,924,223.6,1018,0.808,0.653,242.5,32.9,2.646,14.43,"2014-06-02","07:15:00",(14-06-02 07:15:00)
101,2014,153,730,16.79,49.58,6.192,0,486.5,1024,247.1,1018,1.062,0.73,215.1,44.56,2.548,14.4,"2014-06-02","07:30:00",(14-06-02 07:30:00)
101,2014,153,745,16.9,51.01,6.707,0,525.6,1108,284.1,1018,1.02,0.748,218.5,41.55,2.45,14.37,"2014-06-02","07:45:00",(14-06-02 07:45:00)
101,2014,153,800,17.3,50.23,6.855,0,568.6,1198,336.7,1018,1.363,1.22,229.1,26,2.842,14.35,"2014-06-02","08:00:00",(14-06-02 08:00:00)
101,2014,153,815,17.69,50.72,7.36,0,610.8,1285,358,1018,1.331,1.075,225,35.51,2.94,14.34,"2014-06-02","08:15:00",(14-06-02 08:15:00)
101,2014,153,830,18.32,49.66,7.63,0,650.9,1365,388.4,1017,1.563,1.271,219.3,35.02,3.43,14.32,"2014-06-02","08:30:00",(14-06-02 08:30:00)
101,2014,153,845,19.47,49.22,8.54,0,687.9,1436,403.2,1017,0.842,0.478,223.5,51.46,2.352,14.32,"2014-06-02","08:45:00",(14-06-02 08:45:00)
101,2014,153,900,19.9,48.6,8.76,0,732,1522,436.4,1017,1.107,0.732,190.1,47.07,3.234,14.32,"2014-06-02","09:00:00",(14-06-02 09:00:00)
101,2014,153,915,20.6,47.36,9.01,0,766,1593,455.2,1017,1.393,1.06,192,39.61,3.43,14.33,"2014-06-02","09:15:00",(14-06-02 09:15:00)
101,2014,153,930,20.41,47.85,8.99,0,797,1657,488.3,1017,1.539,1.334,182,29.55,3.724,14.35,"2014-06-02","09:30:00",(14-06-02 09:30:00)
101,2014,153,945,20.85,46.57,8.99,0,824,1708,504.2,1017,1.453,1.226,171.5,31.91,3.136,14.37,"2014-06-02","09:45:00",(14-06-02 09:45:00)
101,2014,153,1000,21.21,45.49,8.98,0,837,1726,535.4,1017,1.67,1.345,213.8,35.09,4.508,14.41,"2014-06-02","10:00:00",(14-06-02 10:00:00)
101,2014,153,1015,21.59,45.2,9.22,0,865,1783,543.2,1017,1.988,1.578,192.3,36.62,4.312,14.45,"2014-06-02","10:15:00",(14-06-02 10:15:00)
101,2014,153,1030,22.18,44.71,9.58,0,890,1830,547.1,1016,1.565,1.281,187.8,33.66,3.92,14.5,"2014-06-02","10:30:00",(14-06-02 10:30:00)
101,2014,153,1045,22.2,43.79,9.29,0,903,1861,580.7,1016,1.805,1.527,207.2,31.4,4.312,14.56,"2014-06-02","10:45:00",(14-06-02 10:45:00)
101,2014,153,1100,22.56,42.14,9.04,0,915,1888,601.9,1016,1.705,1.198,239.2,43.93,4.312,14.62,"2014-06-02","11:00:00",(14-06-02 11:00:00)
101,2014,153,1115,22.76,41.95,9.16,0,928,1908,604.2,1016,1.446,1.009,231.2,44.17,4.116,14.69,"2014-06-02","11:15:00",(14-06-02 11:15:00)
101,2014,153,1130,22.92,42.66,9.55,0,933,1917,616,1016,1.407,1.073,239.9,39.25,4.802,14.77,"2014-06-02","11:30:00",(14-06-02 11:30:00)
101,2014,153,1145,22.95,41.84,9.29,0,928,1914,617.8,1016,1.824,1.434,252.3,37.35,4.41,14.85,"2014-06-02","11:45:00",(14-06-02 11:45:00)
101,2014,153,1200,23.41,40.93,9.36,0,932,1928,596.4,1016,1.803,1.369,207.6,39.72,4.508,14.95,"2014-06-02","12:00:00",(14-06-02 12:00:00)
101,2014,153,1215,23.67,41,9.63,0,926,1918,588.8,1015,2.11,1.695,192.3,35.81,5.782,15.04,"2014-06-02","12:15:00",(14-06-02 12:15:00)
101,2014,153,1230,23.59,40.24,9.28,0,919,1903,591,1015,2.193,1.559,200.6,43.5,5.39,15.14,"2014-06-02","12:30:00",(14-06-02 12:30:00)
101,2014,153,1245,24.08,40.26,9.73,0,903,1861,587,1015,2,1.589,191.7,36.38,5.978,15.25,"2014-06-02","12:45:00",(14-06-02 12:45:00)
101,2014,153,1300,23.96,40.48,9.71,0,894,1861,594.3,1014,2.386,1.973,195,33.65,6.37,15.35,"2014-06-02","13:00:00",(14-06-02 13:00:00)
101,2014,153,1315,24.07,40.62,9.85,0,885,1833,593.2,1014,2.132,1.666,229.3,37.77,6.37,15.46,"2014-06-02","13:15:00",(14-06-02 13:15:00)
101,2014,153,1330,24.53,39.43,9.82,0,869,1795,541.5,1014,2.28,1.821,202.8,36.14,6.174,15.58,"2014-06-02","13:30:00",(14-06-02 13:30:00)
101,2014,153,1345,24.43,39.39,9.73,0,842,1739,548.8,1014,2.103,1.804,200.3,30.31,6.174,15.69,"2014-06-02","13:45:00",(14-06-02 13:45:00)
101,2014,153,1400,24.56,40.3,10.19,0,811,1674,533,1014,1.999,1.545,239,38.18,5.88,15.81,"2014-06-02","14:00:00",(14-06-02 14:00:00)
101,2014,153,1415,24.63,39.15,9.82,0,778,1608,497.8,1014,2.064,1.748,201.8,31.71,6.174,15.92,"2014-06-02","14:15:00",(14-06-02 14:15:00)
101,2014,153,1430,24.79,38.97,9.89,0,754,1558,476.9,1014,2.109,1.796,200.5,31.05,4.704,16.03,"2014-06-02","14:30:00",(14-06-02 14:30:00)
101,2014,153,1445,25.12,37.46,9.59,0,720,1486,440.3,1013,1.989,1.554,204.7,37.88,6.076,16.15,"2014-06-02","14:45:00",(14-06-02 14:45:00)
101,2014,153,1500,25.22,37.11,9.55,0,688.5,1421,428.2,1013,2.02,1.618,215.2,36.13,5.586,16.25,"2014-06-02","15:00:00",(14-06-02 15:00:00)
101,2014,153,1515,25.34,37.81,9.92,0,649.8,1341,392.6,1013,1.902,1.551,196.5,34.15,5.096,16.35,"2014-06-02","15:15:00",(14-06-02 15:15:00)
101,2014,153,1530,25.52,36.65,9.62,0,607.5,1253,370.8,1013,1.538,1.136,233.1,41.02,4.606,16.45,"2014-06-02","15:30:00",(14-06-02 15:30:00)
101,2014,153,1545,25.53,36.58,9.6,0,569.8,1171,332.5,1013,1.7,1.283,207,39.79,4.802,16.55,"2014-06-02","15:45:00",(14-06-02 15:45:00)
101,2014,153,1600,25.63,36.4,9.63,0,524.6,1076,296.6,1013,1.938,1.546,195.6,36.39,4.998,16.64,"2014-06-02","16:00:00",(14-06-02 16:00:00)
101,2014,153,1615,25.7,36.96,9.91,0,482.9,987,267.1,1013,1.806,1.422,203.5,37.33,4.998,16.73,"2014-06-02","16:15:00",(14-06-02 16:15:00)
101,2014,153,1630,25.58,37.84,10.15,0,427,832,222.6,1013,1.494,1.162,213.4,38.11,4.508,16.8,"2014-06-02","16:30:00",(14-06-02 16:30:00)
101,2014,153,1645,25.52,37.93,10.14,0,391.2,792,202.4,1013,1.691,1.418,224.7,32.49,4.802,16.88,"2014-06-02","16:45:00",(14-06-02 16:45:00)
101,2014,153,1700,25.5,38.92,10.51,0,354.2,708,169.5,1012,1.449,1.145,211.1,36.66,3.43,16.94,"2014-06-02","17:00:00",(14-06-02 17:00:00)
101,2014,153,1715,25.28,39.05,10.37,0,302.9,599,130.7,1012,1.72,1.323,199.2,38.94,4.606,17,"2014-06-02","17:15:00",(14-06-02 17:15:00)
101,2014,153,1730,24.81,40.81,10.61,0,202.2,410.5,70.8,1012,1.39,1.154,199.3,33.34,3.626,17.05,"2014-06-02","17:30:00",(14-06-02 17:30:00)
101,2014,153,1745,24.65,41.82,10.83,0,214.1,412,69.9,1012,1.426,1.251,178,28.36,3.92,17.09,"2014-06-02","17:45:00",(14-06-02 17:45:00)
101,2014,153,1800,24.44,41.64,10.59,0,175.2,328.8,47.89,1012,1.576,1.306,189.6,33.26,4.508,17.13,"2014-06-02","18:00:00",(14-06-02 18:00:00)
101,2014,153,1815,24.06,42.82,10.66,0,84.6,179.7,33,1012,1.085,0.902,199.3,31.98,3.822,17.16,"2014-06-02","18:15:00",(14-06-02 18:15:00)
101,2014,153,1830,23.21,46.71,11.19,0,25.7,83.2,-32.3,1012,0.819,0.698,195,30.64,3.136,17.18,"2014-06-02","18:30:00",(14-06-02 18:30:00)
101,2014,153,1845,22.36,50.79,11.69,0,20.35,62.34,-39.73,1012,0.705,0.604,164.7,29.78,1.862,17.19,"2014-06-02","18:45:00",(14-06-02 18:45:00)
101,2014,153,1900,21.14,57.79,12.52,0,14.83,40.23,-41.17,1012,0.468,0.334,134,40.76,1.274,17.2,"2014-06-02","19:00:00",(14-06-02 19:00:00)
101,2014,153,1915,20.4,59.79,12.34,0,8.31,20.41,-44.85,1012,0.332,0.233,132.3,38.37,1.47,17.2,"2014-06-02","19:15:00",(14-06-02 19:15:00)
101,2014,153,1930,19.78,61.63,12.22,0,2.266,5.954,-46.59,1012,0.363,0.259,101.5,39.5,1.274,17.2,"2014-06-02","19:30:00",(14-06-02 19:30:00)
101,2014,153,1945,19.42,62.96,12.2,0,0.175,0.626,-49.63,1012,0.728,0.588,150.7,35.5,1.764,17.19,"2014-06-02","19:45:00",(14-06-02 19:45:00)
101,2014,153,2000,19.47,61.96,12.01,0,0,0.077,-48.9,1012,0.777,0.661,168.1,30.55,2.744,17.17,"2014-06-02","20:00:00",(14-06-02 20:00:00)
101,2014,153,2015,19.39,62.19,11.99,0,0,0.043,-48.68,1012,0.764,0.694,171.5,23.09,3.038,17.16,"2014-06-02","20:15:00",(14-06-02 20:15:00)
101,2014,153,2030,19.07,63.69,12.04,0,0,0.03,-44.04,1012,0.545,0.421,162.7,35.2,2.156,17.13,"2014-06-02","20:30:00",(14-06-02 20:30:00)
101,2014,153,2045,18.92,64.16,12.02,0,0,0.027,-47.2,1012,0.697,0.589,185.4,29.71,2.94,17.1,"2014-06-02","20:45:00",(14-06-02 20:45:00)
101,2014,153,2100,18.72,64.54,11.92,0,0,0.024,-48.5,1012,0.866,0.712,192.1,33.5,2.45,17.07,"2014-06-02","21:00:00",(14-06-02 21:00:00)
101,2014,153,2115,18.45,65.2,11.81,0,0,0.02,-47.62,1012,0.785,0.642,184.4,33.82,2.646,17.03,"2014-06-02","21:15:00",(14-06-02 21:15:00)
101,2014,153,2130,18.25,65.92,11.79,0,0,0.023,-49.44,1012,1.141,0.959,172.5,32.15,3.626,17,"2014-06-02","21:30:00",(14-06-02 21:30:00)
101,2014,153,2145,18.07,66.21,11.68,0,0,0.008,-51.26,1012,1.003,0.831,187.2,33.14,4.704,16.96,"2014-06-02","21:45:00",(14-06-02 21:45:00)
101,2014,153,2200,17.76,66.32,11.42,0,0,0.013,-51.99,1012,1.355,1.162,197.1,30.33,3.822,16.93,"2014-06-02","22:00:00",(14-06-02 22:00:00)
101,2014,153,2215,17.44,66.63,11.19,0,0,0.012,-50.13,1012,0.97,0.83,189.8,29.04,4.116,16.89,"2014-06-02","22:15:00",(14-06-02 22:15:00)
101,2014,153,2230,17.08,67.69,11.08,0,0,0.007,-48.01,1012,0.758,0.586,205.1,35.74,2.646,16.85,"2014-06-02","22:30:00",(14-06-02 22:30:00)
101,2014,153,2245,16.79,68.36,10.95,0,0,0.003,-46.31,1012,0.59,0.398,174.7,42.4,1.96,16.8,"2014-06-02","22:45:00",(14-06-02 22:45:00)
101,2014,153,2300,16.6,68.45,10.79,0,0,0.003,-47.94,1012,0.93,0.775,169.5,32.8,2.94,16.76,"2014-06-02","23:00:00",(14-06-02 23:00:00)
101,2014,153,2315,16.43,68.35,10.6,0,0,0.004,-45.97,1012,0.789,0.658,170.1,31.41,3.038,16.72,"2014-06-02","23:15:00",(14-06-02 23:15:00)
101,2014,153,2330,16.52,67.17,10.43,0,0,0.004,-45.4,1012,0.701,0.428,196.3,48.04,2.842,16.67,"2014-06-02","23:30:00",(14-06-02 23:30:00)
101,2014,153,2345,16.37,67.48,10.36,0,0,0.006,-42.59,1012,0.452,0.258,201,47.16,1.96,16.63,"2014-06-02","23:45:00",(14-06-02 23:45:00)
101,2014,153,2400,16.1,68.53,10.32,0,0,0.001,-41.5,1012,0.354,0.253,178.1,36.61,1.568,16.59,"2014-06-03","00:00:00",(14-06-03 00:00:00)
101,2014,154,15,15.84,69.62,10.31,0,0,0.002,-40.43,1012,0.597,0.517,131.8,28.87,1.96,16.54,"2014-06-03","00:15:00",(14-06-03 00:15:00)
101,2014,154,30,15.61,70.5,10.28,0,0,0.003,-40.19,1011,0.476,0.346,152.9,36.98,1.666,16.5,"2014-06-03","00:30:00",(14-06-03 00:30:00)
101,2014,154,45,15.61,70.5,10.27,0,0,0.006,-39.32,1011,0.444,0.344,138.5,36.83,1.372,16.46,"2014-06-03","00:45:00",(14-06-03 00:45:00)
101,2014,154,100,15.35,71.4,10.21,0,0,0.01,-38.64,1011,0.348,0.161,129.6,52.28,1.372,16.41,"2014-06-03","01:00:00",(14-06-03 01:00:00)
101,2014,154,115,15.19,72.9,10.37,0,0,0.005,-35.62,1011,0.165,0.071,198.2,40.73,1.47,16.37,"2014-06-03","01:15:00",(14-06-03 01:15:00)
101,2014,154,130,15.08,72.4,10.18,0,0,0.008,-39.18,1011,0.197,0.126,192.2,35.28,1.372,16.33,"2014-06-03","01:30:00",(14-06-03 01:30:00)
101,2014,154,145,14.91,73.2,10.16,0,0,0.011,-37.32,1011,0.215,0.141,152.1,34.72,1.176,16.29,"2014-06-03","01:45:00",(14-06-03 01:45:00)
101,2014,154,200,14.67,74.6,10.22,0,0,0.011,-36.03,1011,0.241,0.125,133.7,48.02,0.98,16.25,"2014-06-03","02:00:00",(14-06-03 02:00:00)
101,2014,154,215,14.4,76.1,10.26,0,0,0.013,-34.35,1011,0.195,0.097,101.4,43.49,0.686,16.21,"2014-06-03","02:15:00",(14-06-03 02:15:00)
101,2014,154,230,13.9,78.8,10.29,0,0,0.02,-33.72,1011,0.134,0.048,56.99,45.9,0.784,16.17,"2014-06-03","02:30:00",(14-06-03 02:30:00)
101,2014,154,245,13.67,80.8,10.45,0,0,0.017,-32.59,1011,0.359,0.341,22.19,18.22,0.588,16.13,"2014-06-03","02:45:00",(14-06-03 02:45:00)
101,2014,154,300,13.51,80.4,10.22,0,0,0.028,-33.22,1011,0.09,0.023,87.3,43.09,0.686,16.09,"2014-06-03","03:00:00",(14-06-03 03:00:00)
101,2014,154,315,13.34,81.2,10.19,0,0,0.02,-32.53,1010,0.466,0.448,62.4,15.92,0.784,16.05,"2014-06-03","03:15:00",(14-06-03 03:15:00)
101,2014,154,330,12.99,83.3,10.23,0,0,0.043,-31.88,1010,0.566,0.565,39.25,3.41,0.784,16.01,"2014-06-03","03:30:00",(14-06-03 03:30:00)
101,2014,154,345,12.66,84.6,10.16,0,0,0.062,-31.77,1010,0.513,0.511,39.19,4.911,0.784,15.96,"2014-06-03","03:45:00",(14-06-03 03:45:00)
101,2014,154,400,12.47,85.7,10.14,0,0.05,0.418,-30.88,1010,0.565,0.55,48.95,13,0.98,15.92,"2014-06-03","04:00:00",(14-06-03 04:00:00)
101,2014,154,415,12.51,85.6,10.18,0,1.353,4.48,-30.88,1010,0.639,0.634,58.23,6.983,0.882,15.88,"2014-06-03","04:15:00",(14-06-03 04:15:00)
101,2014,154,430,12.52,85.8,10.21,0,6.045,18.27,-28.17,1010,0.656,0.636,58.09,13.85,1.274,15.84,"2014-06-03","04:30:00",(14-06-03 04:30:00)
101,2014,154,445,12.43,86,10.17,0,14.28,42.81,-24.03,1010,0.7,0.65,65.72,21.67,1.372,15.8,"2014-06-03","04:45:00",(14-06-03 04:45:00)
101,2014,154,500,12.45,86.2,10.22,0,21.79,69.74,-16.41,1010,0.591,0.584,45.58,9.03,0.882,15.76,"2014-06-03","05:00:00",(14-06-03 05:00:00)
101,2014,154,515,12.6,86.3,10.38,0,29.63,95.8,-10.79,1011,0.6,0.598,45.83,4.667,0.882,15.72,"2014-06-03","05:15:00",(14-06-03 05:15:00)
101,2014,154,530,12.91,86.2,10.67,0,44.63,129.7,23.68,1010,0.454,0.454,47.9,1.787,0.882,15.68,"2014-06-03","05:30:00",(14-06-03 05:30:00)
101,2014,154,545,13.62,85.2,11.18,0,144.6,299.2,64.09,1010,0.313,0.313,42.42,1.531,0.49,15.65,"2014-06-03","05:45:00",(14-06-03 05:45:00)
101,2014,154,600,14.77,81.1,11.57,0,198.7,407.9,69.39,1010,0.167,0.166,49.49,3.319,0.49,15.61,"2014-06-03","06:00:00",(14-06-03 06:00:00)
101,2014,154,615,16.82,75.9,12.54,0,242,508.5,99.3,1010,0.018,0.018,292.6,3.959,0.392,15.59,"2014-06-03","06:15:00",(14-06-03 06:15:00)
101,2014,154,630,18.12,70.2,12.62,0,290.9,596.8,125.8,1010,0.061,0.059,155,6.275,0.392,15.55,"2014-06-03","06:30:00",(14-06-03 06:30:00)
101,2014,154,645,18.19,71.3,12.94,0,328.7,688.4,153.3,1010,0.203,0.2,139.3,8.72,0.49,15.52,"2014-06-03","06:45:00",(14-06-03 06:45:00)
101,2014,154,700,18.67,71.6,13.46,0,381.3,799,188.1,1010,0.204,0.194,208.7,13.4,0.784,15.49,"2014-06-03","07:00:00",(14-06-03 07:00:00)
101,2014,154,715,20.66,65.95,14.08,0,426.1,895,226.7,1011,0.092,0.073,219.5,22.24,0.588,15.46,"2014-06-03","07:15:00",(14-06-03 07:15:00)
101,2014,154,730,21.7,62.93,14.34,0,468.7,985,264,1011,0.532,0.494,248.3,19.08,1.568,15.44,"2014-06-03","07:30:00",(14-06-03 07:30:00)
101,2014,154,745,21.13,62.57,13.72,0,510,1074,286.2,1011,0.639,0.514,268.4,35.54,1.47,15.42,"2014-06-03","07:45:00",(14-06-03 07:45:00)
101,2014,154,800,21.2,62.4,13.75,0,552.7,1165,318.3,1011,0.388,0.291,225,36.82,1.176,15.4,"2014-06-03","08:00:00",(14-06-03 08:00:00)
101,2014,154,815,22.69,60.93,14.79,0,593.3,1248,355,1011,0.428,0.356,239.6,31.69,1.176,15.39,"2014-06-03","08:15:00",(14-06-03 08:15:00)
101,2014,154,830,23.09,60.39,15.02,0,631.7,1327,383.4,1011,0.739,0.531,245.4,41.55,2.548,15.39,"2014-06-03","08:30:00",(14-06-03 08:30:00)
101,2014,154,845,24.48,58.06,15.7,0,669.6,1402,406.5,1011,0.862,0.459,175.6,54.9,2.352,15.39,"2014-06-03","08:45:00",(14-06-03 08:45:00)
101,2014,154,900,25.01,53.85,15.02,0,710,1482,438.8,1011,1.421,1.199,164.8,31.75,3.724,15.4,"2014-06-03","09:00:00",(14-06-03 09:00:00)
101,2014,154,915,25.02,52.59,14.67,0,741,1550,465.1,1011,1.847,1.459,139.7,37.11,3.822,15.42,"2014-06-03","09:15:00",(14-06-03 09:15:00)
101,2014,154,930,25.1,53.38,14.97,0,769,1613,476.2,1010,2.368,2.157,170.1,24.09,4.41,15.44,"2014-06-03","09:30:00",(14-06-03 09:30:00)
101,2014,154,945,25.44,52.45,15.02,0,796,1668,499.9,1010,2.218,1.9,167,30.66,5.096,15.47,"2014-06-03","09:45:00",(14-06-03 09:45:00)
101,2014,154,1000,25.78,50.9,14.86,0,820,1715,541.6,1010,2.063,1.552,127.1,40.2,4.508,15.51,"2014-06-03","10:00:00",(14-06-03 10:00:00)
101,2014,154,1015,25.79,50.08,14.62,0,844,1766,554.9,1010,1.925,1.684,135.2,28.63,4.998,15.57,"2014-06-03","10:15:00",(14-06-03 10:15:00)
101,2014,154,1030,26.37,50.02,15.13,0,861,1796,548.4,1010,2.012,1.733,152.9,30.07,4.508,15.63,"2014-06-03","10:30:00",(14-06-03 10:30:00)
101,2014,154,1045,26.5,49.31,15.03,0,881,1837,579.6,1010,1.691,1.265,103.7,40.56,4.116,15.69,"2014-06-03","10:45:00",(14-06-03 10:45:00)
