STATION_NAME,DATE,YEAR,EVAP,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT09,WT14,WT07,WT01,WT06,WT05,WT11,WT04,WT16,WT08,WT18,WT03
AMHERST MA US,20100503,2010,NA,NA,NA,8,0,0,306,150,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100504,2010,NA,NA,NA,3,0,0,261,67,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100505,2010,NA,NA,NA,0,0,0,144,44,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100506,2010,NA,NA,NA,0,0,0,267,83,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100507,2010,NA,NA,NA,5,0,0,239,56,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100508,2010,NA,NA,NA,112,0,0,211,83,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
AMHERST MA US,20100509,2010,NA,NA,NA,112,0,0,156,39,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100510,2010,NA,NA,NA,0,0,0,94,17,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100511,2010,NA,NA,NA,0,0,0,133,-28,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100512,2010,NA,NA,NA,20,0,0,144,11,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100513,2010,NA,NA,NA,10,0,0,83,6,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100514,2010,NA,NA,NA,43,0,0,194,22,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100515,2010,NA,NA,NA,0,0,0,239,83,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100516,2010,NA,NA,NA,0,0,0,206,39,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100517,2010,NA,NA,NA,0,0,0,217,17,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100518,2010,NA,NA,NA,0,0,0,244,17,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100519,2010,NA,NA,NA,81,0,0,172,94,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100520,2010,NA,NA,NA,10,0,0,139,78,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100521,2010,NA,NA,NA,0,0,0,289,100,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100522,2010,NA,NA,NA,0,0,0,289,111,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100523,2010,NA,NA,NA,0,0,0,250,111,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100524,2010,NA,NA,NA,0,0,0,250,122,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100525,2010,NA,NA,NA,0,0,0,272,139,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100526,2010,NA,NA,NA,0,0,0,317,150,189,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
AMHERST MA US,20100527,2010,NA,NA,NA,142,0,0,367,161,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
AMHERST MA US,20100528,2010,NA,NA,NA,0,0,0,261,94,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100529,2010,NA,NA,NA,0,0,0,256,128,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100530,2010,NA,NA,NA,0,0,0,250,128,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100531,2010,NA,NA,NA,0,0,0,272,128,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100601,2010,NA,NA,NA,0,0,0,283,144,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
AMHERST MA US,20100602,2010,NA,NA,NA,173,0,0,256,128,156,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100603,2010,NA,NA,NA,0,0,0,283,156,194,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100604,2010,NA,NA,NA,0,0,0,278,156,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100605,2010,NA,NA,NA,0,0,0,294,178,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100606,2010,NA,NA,NA,25,0,0,300,189,200,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
AMHERST MA US,20100607,2010,NA,NA,NA,79,0,0,250,94,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100608,2010,NA,NA,NA,0,0,0,222,72,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100609,2010,NA,NA,NA,0,0,0,211,44,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100610,2010,NA,NA,NA,142,0,0,178,78,128,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100611,2010,NA,NA,NA,142,0,0,189,122,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100612,2010,NA,NA,NA,0,0,0,222,150,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100613,2010,NA,NA,NA,155,0,0,178,156,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100614,2010,NA,NA,NA,0,0,0,189,156,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100615,2010,NA,NA,NA,0,0,0,250,111,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100616,2010,NA,NA,NA,0,0,0,267,89,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100617,2010,NA,NA,NA,38,0,0,217,117,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100618,2010,NA,NA,NA,0,0,0,217,94,122,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100619,2010,NA,NA,NA,0,0,0,294,122,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100620,2010,NA,NA,NA,0,0,0,278,167,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100621,2010,NA,NA,NA,0,0,0,306,150,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100622,2010,NA,NA,NA,0,0,0,300,139,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100623,2010,NA,NA,NA,119,0,0,267,161,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100624,2010,NA,NA,NA,0,0,0,283,172,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100625,2010,NA,NA,NA,64,0,0,317,150,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100626,2010,NA,NA,NA,0,0,0,283,144,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100627,2010,NA,NA,NA,0,0,0,267,150,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100628,2010,NA,NA,NA,0,0,0,300,167,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100629,2010,NA,NA,NA,0,0,0,300,194,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100630,2010,NA,NA,NA,0,0,0,283,89,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100701,2010,NA,NA,NA,0,0,0,228,78,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100702,2010,NA,NA,NA,0,0,0,217,78,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100703,2010,NA,NA,NA,0,0,0,267,111,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100704,2010,NA,NA,NA,0,0,0,311,139,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100705,2010,NA,NA,NA,0,0,0,322,128,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100706,2010,NA,NA,NA,0,0,0,356,172,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100707,2010,NA,NA,NA,8,0,0,367,228,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100708,2010,NA,NA,NA,0,0,0,367,239,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100709,2010,NA,NA,NA,0,0,0,322,211,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100710,2010,NA,NA,NA,0,0,0,322,228,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100711,2010,NA,NA,NA,231,0,0,244,189,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100712,2010,NA,NA,NA,0,0,0,317,178,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100713,2010,NA,NA,NA,0,0,0,328,194,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100714,2010,NA,NA,NA,18,0,0,306,222,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100715,2010,NA,NA,NA,13,0,0,256,183,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100716,2010,NA,NA,NA,0,0,0,306,194,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
AMHERST MA US,20100717,2010,NA,NA,NA,69,0,0,339,189,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100718,2010,NA,NA,NA,23,0,0,328,183,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100719,2010,NA,NA,NA,0,0,0,300,172,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100720,2010,NA,NA,NA,46,0,0,306,183,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100721,2010,NA,NA,NA,0,0,0,283,167,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100722,2010,NA,NA,NA,8,0,0,311,150,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100723,2010,NA,NA,NA,0,0,0,283,150,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100724,2010,NA,NA,NA,142,0,0,222,178,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100725,2010,NA,NA,NA,201,0,0,306,211,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100726,2010,NA,NA,NA,0,0,0,300,128,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100727,2010,NA,NA,NA,0,0,0,278,122,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100728,2010,NA,NA,NA,0,0,0,306,139,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100729,2010,NA,NA,NA,0,0,0,311,172,233,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100730,2010,NA,NA,NA,0,0,0,294,122,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100731,2010,NA,NA,NA,0,0,0,261,117,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100801,2010,NA,NA,NA,0,0,0,261,122,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100802,2010,NA,NA,NA,0,0,0,272,144,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100803,2010,NA,NA,NA,0,0,0,283,189,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100804,2010,NA,NA,NA,0,0,0,294,200,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100805,2010,NA,NA,NA,0,0,0,322,228,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100806,2010,NA,NA,NA,48,0,0,294,183,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100807,2010,NA,NA,NA,0,0,0,289,122,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100808,2010,NA,NA,NA,0,0,0,261,106,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100809,2010,NA,NA,NA,0,0,0,300,139,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100810,2010,NA,NA,NA,5,0,0,333,200,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100811,2010,NA,NA,NA,0,0,0,317,194,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100812,2010,NA,NA,NA,0,0,0,311,167,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100813,2010,NA,NA,NA,3,0,0,272,178,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100814,2010,NA,NA,NA,0,0,0,272,122,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100815,2010,NA,NA,NA,0,0,0,278,161,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100816,2010,NA,NA,NA,69,0,0,244,172,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100817,2010,NA,NA,NA,147,0,0,250,200,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100818,2010,NA,NA,NA,0,0,0,294,100,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100819,2010,NA,NA,NA,0,0,0,283,139,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100820,2010,NA,NA,NA,15,0,0,306,156,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100821,2010,NA,NA,NA,0,0,0,272,89,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100822,2010,NA,NA,NA,0,0,0,256,106,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100823,2010,NA,NA,NA,292,0,0,211,178,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100824,2010,NA,NA,NA,5,0,0,189,161,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100825,2010,NA,NA,NA,8,0,0,217,161,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100826,2010,NA,NA,NA,0,0,0,211,161,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100827,2010,NA,NA,NA,0,0,0,267,94,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100828,2010,NA,NA,NA,0,0,0,244,78,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100829,2010,NA,NA,NA,0,0,0,278,94,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100830,2010,NA,NA,NA,0,0,0,328,111,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100831,2010,NA,NA,NA,0,0,0,328,111,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100901,2010,NA,NA,NA,0,0,0,339,167,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100902,2010,NA,NA,NA,0,0,0,339,172,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100903,2010,NA,NA,NA,0,0,0,333,183,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100904,2010,NA,NA,NA,0,0,0,294,194,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100905,2010,NA,NA,NA,0,0,0,261,89,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100906,2010,NA,NA,NA,0,0,0,228,61,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100907,2010,NA,NA,NA,0,0,0,256,67,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100908,2010,NA,NA,NA,18,0,0,311,172,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100909,2010,NA,NA,NA,0,0,0,272,111,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100910,2010,NA,NA,NA,0,0,0,200,106,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100911,2010,NA,NA,NA,0,0,0,183,61,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100912,2010,NA,NA,NA,0,0,0,256,72,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100913,2010,NA,NA,NA,3,0,0,189,128,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100914,2010,NA,NA,NA,0,0,0,222,117,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100915,2010,NA,NA,NA,0,0,0,222,61,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100916,2010,NA,NA,NA,0,0,0,194,28,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100917,2010,NA,NA,NA,79,0,0,222,39,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100918,2010,NA,NA,NA,0,0,0,194,111,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100919,2010,NA,NA,NA,0,0,0,211,94,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100920,2010,NA,NA,NA,0,0,0,233,106,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100921,2010,NA,NA,NA,0,0,0,206,22,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100922,2010,NA,NA,NA,0,0,0,228,22,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100923,2010,NA,NA,NA,0,0,0,306,133,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100924,2010,NA,NA,NA,0,0,0,261,133,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100925,2010,NA,NA,NA,0,0,0,300,167,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100926,2010,NA,NA,NA,0,0,0,283,94,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100927,2010,NA,NA,NA,8,0,0,239,106,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100928,2010,NA,NA,NA,315,0,0,156,128,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100929,2010,NA,NA,NA,97,0,0,244,156,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20100930,2010,NA,NA,NA,66,0,0,272,167,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101001,2010,NA,NA,NA,406,0,0,244,167,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101002,2010,NA,NA,NA,632,0,0,244,78,78,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101003,2010,NA,NA,NA,3,0,0,183,39,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101004,2010,NA,NA,NA,5,0,0,161,44,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101005,2010,NA,NA,NA,10,0,0,167,89,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101006,2010,NA,NA,NA,36,0,0,156,117,122,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101007,2010,NA,NA,NA,155,0,0,133,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101008,2010,NA,NA,NA,0,0,0,183,44,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101009,2010,NA,NA,NA,0,0,0,228,44,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101010,2010,NA,NA,NA,0,0,0,172,-17,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101011,2010,NA,NA,NA,0,0,0,200,-11,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101012,2010,NA,NA,NA,3,0,0,206,22,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101013,2010,NA,NA,NA,0,0,0,172,-6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101014,2010,NA,NA,NA,0,0,0,178,-6,17,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101015,2010,NA,NA,NA,366,0,0,161,17,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101016,2010,NA,NA,NA,51,0,0,106,61,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101017,2010,NA,NA,NA,3,0,0,128,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101018,2010,NA,NA,NA,0,0,0,178,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101019,2010,NA,NA,NA,0,0,0,139,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101020,2010,NA,NA,NA,0,0,0,144,-6,-6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101021,2010,NA,NA,NA,0,0,0,150,-6,17,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1
AMHERST MA US,20101022,2010,NA,NA,NA,0,0,0,139,17,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101023,2010,NA,NA,NA,0,0,0,83,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101024,2010,NA,NA,NA,0,0,0,139,-11,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101025,2010,NA,NA,NA,5,0,0,111,56,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101026,2010,NA,NA,NA,8,0,0,178,78,156,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101027,2010,NA,NA,NA,28,0,0,244,156,200,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101028,2010,NA,NA,NA,107,0,0,217,94,122,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101029,2010,NA,NA,NA,0,0,0,228,28,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101030,2010,NA,NA,NA,8,0,0,106,11,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101031,2010,NA,NA,NA,0,0,0,128,39,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101101,2010,NA,NA,NA,0,0,0,117,-39,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101102,2010,NA,NA,NA,0,0,0,117,-39,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101103,2010,NA,NA,NA,0,0,0,94,-50,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101104,2010,NA,NA,NA,10,0,0,100,-11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101105,2010,NA,NA,NA,320,0,0,78,11,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101106,2010,NA,NA,NA,46,0,0,117,-6,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101107,2010,NA,NA,NA,0,0,0,94,6,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,20101108,2010,NA,NA,NA,122,0,0,78,17,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
